Date,DateAsInteger,Year,MonthNo,YearMonthNo,YearMonth,MonthShort,MonthLong,WeekNo,WeekDay,WeekDayShort,Quarter,YearQuarter
2024-11-08 00:00:00.000,"20241108",2024,"11","2024/11","2024/Nov","Nov","November",6,"Friday","Friday","Q4","2024/Q4"
2024-11-15 00:00:00.000,"20241115",2024,"11","2024/11","2024/Nov","Nov","November",6,"Friday","Friday","Q4","2024/Q4"
2024-11-22 00:00:00.000,"20241122",2024,"11","2024/11","2024/Nov","Nov","November",6,"Friday","Friday","Q4","2024/Q4"
2024-11-29 00:00:00.000,"20241129",2024,"11","2024/11","2024/Nov","Nov","November",6,"Friday","Friday","Q4","2024/Q4"
2025-11-07 00:00:00.000,"20251107",2025,"11","2025/11","2025/Nov","Nov","November",6,"Friday","Friday","Q4","2025/Q4"
2025-11-14 00:00:00.000,"20251114",2025,"11","2025/11","2025/Nov","Nov","November",6,"Friday","Friday","Q4","2025/Q4"
2025-11-21 00:00:00.000,"20251121",2025,"11","2025/11","2025/Nov","Nov","November",6,"Friday","Friday","Q4","2025/Q4"
2025-11-28 00:00:00.000,"20251128",2025,"11","2025/11","2025/Nov","Nov","November",6,"Friday","Friday","Q4","2025/Q4"
1967-11-05 00:00:00.000,"19671105",1967,"11","1967/11","1967/Nov","Nov","November",1,"Sunday","Sunday","Q4","1967/Q4"
1967-11-12 00:00:00.000,"19671112",1967,"11","1967/11","1967/Nov","Nov","November",1,"Sunday","Sunday","Q4","1967/Q4"
1967-11-19 00:00:00.000,"19671119",1967,"11","1967/11","1967/Nov","Nov","November",1,"Sunday","Sunday","Q4","1967/Q4"
1967-11-26 00:00:00.000,"19671126",1967,"11","1967/11","1967/Nov","Nov","November",1,"Sunday","Sunday","Q4","1967/Q4"
1968-11-03 00:00:00.000,"19681103",1968,"11","1968/11","1968/Nov","Nov","November",1,"Sunday","Sunday","Q4","1968/Q4"
1968-11-10 00:00:00.000,"19681110",1968,"11","1968/11","1968/Nov","Nov","November",1,"Sunday","Sunday","Q4","1968/Q4"
1968-11-17 00:00:00.000,"19681117",1968,"11","1968/11","1968/Nov","Nov","November",1,"Sunday","Sunday","Q4","1968/Q4"
1968-11-24 00:00:00.000,"19681124",1968,"11","1968/11","1968/Nov","Nov","November",1,"Sunday","Sunday","Q4","1968/Q4"
1969-11-02 00:00:00.000,"19691102",1969,"11","1969/11","1969/Nov","Nov","November",1,"Sunday","Sunday","Q4","1969/Q4"
1969-11-09 00:00:00.000,"19691109",1969,"11","1969/11","1969/Nov","Nov","November",1,"Sunday","Sunday","Q4","1969/Q4"
1969-11-16 00:00:00.000,"19691116",1969,"11","1969/11","1969/Nov","Nov","November",1,"Sunday","Sunday","Q4","1969/Q4"
1969-11-23 00:00:00.000,"19691123",1969,"11","1969/11","1969/Nov","Nov","November",1,"Sunday","Sunday","Q4","1969/Q4"
1969-11-30 00:00:00.000,"19691130",1969,"11","1969/11","1969/Nov","Nov","November",1,"Sunday","Sunday","Q4","1969/Q4"
1970-11-01 00:00:00.000,"19701101",1970,"11","1970/11","1970/Nov","Nov","November",1,"Sunday","Sunday","Q4","1970/Q4"
1970-11-08 00:00:00.000,"19701108",1970,"11","1970/11","1970/Nov","Nov","November",1,"Sunday","Sunday","Q4","1970/Q4"
1970-11-15 00:00:00.000,"19701115",1970,"11","1970/11","1970/Nov","Nov","November",1,"Sunday","Sunday","Q4","1970/Q4"
1970-11-22 00:00:00.000,"19701122",1970,"11","1970/11","1970/Nov","Nov","November",1,"Sunday","Sunday","Q4","1970/Q4"
1970-11-29 00:00:00.000,"19701129",1970,"11","1970/11","1970/Nov","Nov","November",1,"Sunday","Sunday","Q4","1970/Q4"
1971-11-07 00:00:00.000,"19711107",1971,"11","1971/11","1971/Nov","Nov","November",1,"Sunday","Sunday","Q4","1971/Q4"
1971-11-14 00:00:00.000,"19711114",1971,"11","1971/11","1971/Nov","Nov","November",1,"Sunday","Sunday","Q4","1971/Q4"
1971-11-21 00:00:00.000,"19711121",1971,"11","1971/11","1971/Nov","Nov","November",1,"Sunday","Sunday","Q4","1971/Q4"
1971-11-28 00:00:00.000,"19711128",1971,"11","1971/11","1971/Nov","Nov","November",1,"Sunday","Sunday","Q4","1971/Q4"
1972-11-05 00:00:00.000,"19721105",1972,"11","1972/11","1972/Nov","Nov","November",1,"Sunday","Sunday","Q4","1972/Q4"
1972-11-12 00:00:00.000,"19721112",1972,"11","1972/11","1972/Nov","Nov","November",1,"Sunday","Sunday","Q4","1972/Q4"
1972-11-19 00:00:00.000,"19721119",1972,"11","1972/11","1972/Nov","Nov","November",1,"Sunday","Sunday","Q4","1972/Q4"
1972-11-26 00:00:00.000,"19721126",1972,"11","1972/11","1972/Nov","Nov","November",1,"Sunday","Sunday","Q4","1972/Q4"
1973-11-04 00:00:00.000,"19731104",1973,"11","1973/11","1973/Nov","Nov","November",1,"Sunday","Sunday","Q4","1973/Q4"
1973-11-11 00:00:00.000,"19731111",1973,"11","1973/11","1973/Nov","Nov","November",1,"Sunday","Sunday","Q4","1973/Q4"
1973-11-18 00:00:00.000,"19731118",1973,"11","1973/11","1973/Nov","Nov","November",1,"Sunday","Sunday","Q4","1973/Q4"
1973-11-25 00:00:00.000,"19731125",1973,"11","1973/11","1973/Nov","Nov","November",1,"Sunday","Sunday","Q4","1973/Q4"
1974-11-03 00:00:00.000,"19741103",1974,"11","1974/11","1974/Nov","Nov","November",1,"Sunday","Sunday","Q4","1974/Q4"
1974-11-10 00:00:00.000,"19741110",1974,"11","1974/11","1974/Nov","Nov","November",1,"Sunday","Sunday","Q4","1974/Q4"
1974-11-17 00:00:00.000,"19741117",1974,"11","1974/11","1974/Nov","Nov","November",1,"Sunday","Sunday","Q4","1974/Q4"
1974-11-24 00:00:00.000,"19741124",1974,"11","1974/11","1974/Nov","Nov","November",1,"Sunday","Sunday","Q4","1974/Q4"
1975-11-02 00:00:00.000,"19751102",1975,"11","1975/11","1975/Nov","Nov","November",1,"Sunday","Sunday","Q4","1975/Q4"
1975-11-09 00:00:00.000,"19751109",1975,"11","1975/11","1975/Nov","Nov","November",1,"Sunday","Sunday","Q4","1975/Q4"
1975-11-16 00:00:00.000,"19751116",1975,"11","1975/11","1975/Nov","Nov","November",1,"Sunday","Sunday","Q4","1975/Q4"
1975-11-23 00:00:00.000,"19751123",1975,"11","1975/11","1975/Nov","Nov","November",1,"Sunday","Sunday","Q4","1975/Q4"
1975-11-30 00:00:00.000,"19751130",1975,"11","1975/11","1975/Nov","Nov","November",1,"Sunday","Sunday","Q4","1975/Q4"
1976-11-07 00:00:00.000,"19761107",1976,"11","1976/11","1976/Nov","Nov","November",1,"Sunday","Sunday","Q4","1976/Q4"
1976-11-14 00:00:00.000,"19761114",1976,"11","1976/11","1976/Nov","Nov","November",1,"Sunday","Sunday","Q4","1976/Q4"
1976-11-21 00:00:00.000,"19761121",1976,"11","1976/11","1976/Nov","Nov","November",1,"Sunday","Sunday","Q4","1976/Q4"
1976-11-28 00:00:00.000,"19761128",1976,"11","1976/11","1976/Nov","Nov","November",1,"Sunday","Sunday","Q4","1976/Q4"
1977-11-06 00:00:00.000,"19771106",1977,"11","1977/11","1977/Nov","Nov","November",1,"Sunday","Sunday","Q4","1977/Q4"
1977-11-13 00:00:00.000,"19771113",1977,"11","1977/11","1977/Nov","Nov","November",1,"Sunday","Sunday","Q4","1977/Q4"
1977-11-20 00:00:00.000,"19771120",1977,"11","1977/11","1977/Nov","Nov","November",1,"Sunday","Sunday","Q4","1977/Q4"
1977-11-27 00:00:00.000,"19771127",1977,"11","1977/11","1977/Nov","Nov","November",1,"Sunday","Sunday","Q4","1977/Q4"
1978-11-05 00:00:00.000,"19781105",1978,"11","1978/11","1978/Nov","Nov","November",1,"Sunday","Sunday","Q4","1978/Q4"
1978-11-12 00:00:00.000,"19781112",1978,"11","1978/11","1978/Nov","Nov","November",1,"Sunday","Sunday","Q4","1978/Q4"
1978-11-19 00:00:00.000,"19781119",1978,"11","1978/11","1978/Nov","Nov","November",1,"Sunday","Sunday","Q4","1978/Q4"
1978-11-26 00:00:00.000,"19781126",1978,"11","1978/11","1978/Nov","Nov","November",1,"Sunday","Sunday","Q4","1978/Q4"
1979-11-04 00:00:00.000,"19791104",1979,"11","1979/11","1979/Nov","Nov","November",1,"Sunday","Sunday","Q4","1979/Q4"
1979-11-11 00:00:00.000,"19791111",1979,"11","1979/11","1979/Nov","Nov","November",1,"Sunday","Sunday","Q4","1979/Q4"
1979-11-18 00:00:00.000,"19791118",1979,"11","1979/11","1979/Nov","Nov","November",1,"Sunday","Sunday","Q4","1979/Q4"
1979-11-25 00:00:00.000,"19791125",1979,"11","1979/11","1979/Nov","Nov","November",1,"Sunday","Sunday","Q4","1979/Q4"
1980-11-02 00:00:00.000,"19801102",1980,"11","1980/11","1980/Nov","Nov","November",1,"Sunday","Sunday","Q4","1980/Q4"
1980-11-09 00:00:00.000,"19801109",1980,"11","1980/11","1980/Nov","Nov","November",1,"Sunday","Sunday","Q4","1980/Q4"
1980-11-16 00:00:00.000,"19801116",1980,"11","1980/11","1980/Nov","Nov","November",1,"Sunday","Sunday","Q4","1980/Q4"
1980-11-23 00:00:00.000,"19801123",1980,"11","1980/11","1980/Nov","Nov","November",1,"Sunday","Sunday","Q4","1980/Q4"
1980-11-30 00:00:00.000,"19801130",1980,"11","1980/11","1980/Nov","Nov","November",1,"Sunday","Sunday","Q4","1980/Q4"
1981-11-01 00:00:00.000,"19811101",1981,"11","1981/11","1981/Nov","Nov","November",1,"Sunday","Sunday","Q4","1981/Q4"
1981-11-08 00:00:00.000,"19811108",1981,"11","1981/11","1981/Nov","Nov","November",1,"Sunday","Sunday","Q4","1981/Q4"
1981-11-15 00:00:00.000,"19811115",1981,"11","1981/11","1981/Nov","Nov","November",1,"Sunday","Sunday","Q4","1981/Q4"
1981-11-22 00:00:00.000,"19811122",1981,"11","1981/11","1981/Nov","Nov","November",1,"Sunday","Sunday","Q4","1981/Q4"
1981-11-29 00:00:00.000,"19811129",1981,"11","1981/11","1981/Nov","Nov","November",1,"Sunday","Sunday","Q4","1981/Q4"
1982-11-07 00:00:00.000,"19821107",1982,"11","1982/11","1982/Nov","Nov","November",1,"Sunday","Sunday","Q4","1982/Q4"
1982-11-14 00:00:00.000,"19821114",1982,"11","1982/11","1982/Nov","Nov","November",1,"Sunday","Sunday","Q4","1982/Q4"
1982-11-21 00:00:00.000,"19821121",1982,"11","1982/11","1982/Nov","Nov","November",1,"Sunday","Sunday","Q4","1982/Q4"
1982-11-28 00:00:00.000,"19821128",1982,"11","1982/11","1982/Nov","Nov","November",1,"Sunday","Sunday","Q4","1982/Q4"
1983-11-06 00:00:00.000,"19831106",1983,"11","1983/11","1983/Nov","Nov","November",1,"Sunday","Sunday","Q4","1983/Q4"
1983-11-13 00:00:00.000,"19831113",1983,"11","1983/11","1983/Nov","Nov","November",1,"Sunday","Sunday","Q4","1983/Q4"
1983-11-20 00:00:00.000,"19831120",1983,"11","1983/11","1983/Nov","Nov","November",1,"Sunday","Sunday","Q4","1983/Q4"
1983-11-27 00:00:00.000,"19831127",1983,"11","1983/11","1983/Nov","Nov","November",1,"Sunday","Sunday","Q4","1983/Q4"
1984-11-04 00:00:00.000,"19841104",1984,"11","1984/11","1984/Nov","Nov","November",1,"Sunday","Sunday","Q4","1984/Q4"
1984-11-11 00:00:00.000,"19841111",1984,"11","1984/11","1984/Nov","Nov","November",1,"Sunday","Sunday","Q4","1984/Q4"
1984-11-18 00:00:00.000,"19841118",1984,"11","1984/11","1984/Nov","Nov","November",1,"Sunday","Sunday","Q4","1984/Q4"
1984-11-25 00:00:00.000,"19841125",1984,"11","1984/11","1984/Nov","Nov","November",1,"Sunday","Sunday","Q4","1984/Q4"
1985-11-03 00:00:00.000,"19851103",1985,"11","1985/11","1985/Nov","Nov","November",1,"Sunday","Sunday","Q4","1985/Q4"
1985-11-10 00:00:00.000,"19851110",1985,"11","1985/11","1985/Nov","Nov","November",1,"Sunday","Sunday","Q4","1985/Q4"
1985-11-17 00:00:00.000,"19851117",1985,"11","1985/11","1985/Nov","Nov","November",1,"Sunday","Sunday","Q4","1985/Q4"
1985-11-24 00:00:00.000,"19851124",1985,"11","1985/11","1985/Nov","Nov","November",1,"Sunday","Sunday","Q4","1985/Q4"
1986-11-02 00:00:00.000,"19861102",1986,"11","1986/11","1986/Nov","Nov","November",1,"Sunday","Sunday","Q4","1986/Q4"
1986-11-09 00:00:00.000,"19861109",1986,"11","1986/11","1986/Nov","Nov","November",1,"Sunday","Sunday","Q4","1986/Q4"
1986-11-16 00:00:00.000,"19861116",1986,"11","1986/11","1986/Nov","Nov","November",1,"Sunday","Sunday","Q4","1986/Q4"
1986-11-23 00:00:00.000,"19861123",1986,"11","1986/11","1986/Nov","Nov","November",1,"Sunday","Sunday","Q4","1986/Q4"
1986-11-30 00:00:00.000,"19861130",1986,"11","1986/11","1986/Nov","Nov","November",1,"Sunday","Sunday","Q4","1986/Q4"
1987-11-01 00:00:00.000,"19871101",1987,"11","1987/11","1987/Nov","Nov","November",1,"Sunday","Sunday","Q4","1987/Q4"
1987-11-08 00:00:00.000,"19871108",1987,"11","1987/11","1987/Nov","Nov","November",1,"Sunday","Sunday","Q4","1987/Q4"
1987-11-15 00:00:00.000,"19871115",1987,"11","1987/11","1987/Nov","Nov","November",1,"Sunday","Sunday","Q4","1987/Q4"
1987-11-22 00:00:00.000,"19871122",1987,"11","1987/11","1987/Nov","Nov","November",1,"Sunday","Sunday","Q4","1987/Q4"
1987-11-29 00:00:00.000,"19871129",1987,"11","1987/11","1987/Nov","Nov","November",1,"Sunday","Sunday","Q4","1987/Q4"
1988-11-06 00:00:00.000,"19881106",1988,"11","1988/11","1988/Nov","Nov","November",1,"Sunday","Sunday","Q4","1988/Q4"
1988-11-13 00:00:00.000,"19881113",1988,"11","1988/11","1988/Nov","Nov","November",1,"Sunday","Sunday","Q4","1988/Q4"
1988-11-20 00:00:00.000,"19881120",1988,"11","1988/11","1988/Nov","Nov","November",1,"Sunday","Sunday","Q4","1988/Q4"
1988-11-27 00:00:00.000,"19881127",1988,"11","1988/11","1988/Nov","Nov","November",1,"Sunday","Sunday","Q4","1988/Q4"
1989-11-05 00:00:00.000,"19891105",1989,"11","1989/11","1989/Nov","Nov","November",1,"Sunday","Sunday","Q4","1989/Q4"
1989-11-12 00:00:00.000,"19891112",1989,"11","1989/11","1989/Nov","Nov","November",1,"Sunday","Sunday","Q4","1989/Q4"
1989-11-19 00:00:00.000,"19891119",1989,"11","1989/11","1989/Nov","Nov","November",1,"Sunday","Sunday","Q4","1989/Q4"
1989-11-26 00:00:00.000,"19891126",1989,"11","1989/11","1989/Nov","Nov","November",1,"Sunday","Sunday","Q4","1989/Q4"
1990-11-04 00:00:00.000,"19901104",1990,"11","1990/11","1990/Nov","Nov","November",1,"Sunday","Sunday","Q4","1990/Q4"
1990-11-11 00:00:00.000,"19901111",1990,"11","1990/11","1990/Nov","Nov","November",1,"Sunday","Sunday","Q4","1990/Q4"
1990-11-18 00:00:00.000,"19901118",1990,"11","1990/11","1990/Nov","Nov","November",1,"Sunday","Sunday","Q4","1990/Q4"
1990-11-25 00:00:00.000,"19901125",1990,"11","1990/11","1990/Nov","Nov","November",1,"Sunday","Sunday","Q4","1990/Q4"
1991-11-03 00:00:00.000,"19911103",1991,"11","1991/11","1991/Nov","Nov","November",1,"Sunday","Sunday","Q4","1991/Q4"
1991-11-10 00:00:00.000,"19911110",1991,"11","1991/11","1991/Nov","Nov","November",1,"Sunday","Sunday","Q4","1991/Q4"
1991-11-17 00:00:00.000,"19911117",1991,"11","1991/11","1991/Nov","Nov","November",1,"Sunday","Sunday","Q4","1991/Q4"
1991-11-24 00:00:00.000,"19911124",1991,"11","1991/11","1991/Nov","Nov","November",1,"Sunday","Sunday","Q4","1991/Q4"
1992-11-01 00:00:00.000,"19921101",1992,"11","1992/11","1992/Nov","Nov","November",1,"Sunday","Sunday","Q4","1992/Q4"
1992-11-08 00:00:00.000,"19921108",1992,"11","1992/11","1992/Nov","Nov","November",1,"Sunday","Sunday","Q4","1992/Q4"
1992-11-15 00:00:00.000,"19921115",1992,"11","1992/11","1992/Nov","Nov","November",1,"Sunday","Sunday","Q4","1992/Q4"
1992-11-22 00:00:00.000,"19921122",1992,"11","1992/11","1992/Nov","Nov","November",1,"Sunday","Sunday","Q4","1992/Q4"
1992-11-29 00:00:00.000,"19921129",1992,"11","1992/11","1992/Nov","Nov","November",1,"Sunday","Sunday","Q4","1992/Q4"
1993-11-07 00:00:00.000,"19931107",1993,"11","1993/11","1993/Nov","Nov","November",1,"Sunday","Sunday","Q4","1993/Q4"
1993-11-14 00:00:00.000,"19931114",1993,"11","1993/11","1993/Nov","Nov","November",1,"Sunday","Sunday","Q4","1993/Q4"
1993-11-21 00:00:00.000,"19931121",1993,"11","1993/11","1993/Nov","Nov","November",1,"Sunday","Sunday","Q4","1993/Q4"
1993-11-28 00:00:00.000,"19931128",1993,"11","1993/11","1993/Nov","Nov","November",1,"Sunday","Sunday","Q4","1993/Q4"
1994-11-06 00:00:00.000,"19941106",1994,"11","1994/11","1994/Nov","Nov","November",1,"Sunday","Sunday","Q4","1994/Q4"
1994-11-13 00:00:00.000,"19941113",1994,"11","1994/11","1994/Nov","Nov","November",1,"Sunday","Sunday","Q4","1994/Q4"
1994-11-20 00:00:00.000,"19941120",1994,"11","1994/11","1994/Nov","Nov","November",1,"Sunday","Sunday","Q4","1994/Q4"
1994-11-27 00:00:00.000,"19941127",1994,"11","1994/11","1994/Nov","Nov","November",1,"Sunday","Sunday","Q4","1994/Q4"
1995-11-05 00:00:00.000,"19951105",1995,"11","1995/11","1995/Nov","Nov","November",1,"Sunday","Sunday","Q4","1995/Q4"
1995-11-12 00:00:00.000,"19951112",1995,"11","1995/11","1995/Nov","Nov","November",1,"Sunday","Sunday","Q4","1995/Q4"
1995-11-19 00:00:00.000,"19951119",1995,"11","1995/11","1995/Nov","Nov","November",1,"Sunday","Sunday","Q4","1995/Q4"
1995-11-26 00:00:00.000,"19951126",1995,"11","1995/11","1995/Nov","Nov","November",1,"Sunday","Sunday","Q4","1995/Q4"
1996-11-03 00:00:00.000,"19961103",1996,"11","1996/11","1996/Nov","Nov","November",1,"Sunday","Sunday","Q4","1996/Q4"
1996-11-10 00:00:00.000,"19961110",1996,"11","1996/11","1996/Nov","Nov","November",1,"Sunday","Sunday","Q4","1996/Q4"
1996-11-17 00:00:00.000,"19961117",1996,"11","1996/11","1996/Nov","Nov","November",1,"Sunday","Sunday","Q4","1996/Q4"
1996-11-24 00:00:00.000,"19961124",1996,"11","1996/11","1996/Nov","Nov","November",1,"Sunday","Sunday","Q4","1996/Q4"
1997-11-02 00:00:00.000,"19971102",1997,"11","1997/11","1997/Nov","Nov","November",1,"Sunday","Sunday","Q4","1997/Q4"
1997-11-09 00:00:00.000,"19971109",1997,"11","1997/11","1997/Nov","Nov","November",1,"Sunday","Sunday","Q4","1997/Q4"
1997-11-16 00:00:00.000,"19971116",1997,"11","1997/11","1997/Nov","Nov","November",1,"Sunday","Sunday","Q4","1997/Q4"
1997-11-23 00:00:00.000,"19971123",1997,"11","1997/11","1997/Nov","Nov","November",1,"Sunday","Sunday","Q4","1997/Q4"
1997-11-30 00:00:00.000,"19971130",1997,"11","1997/11","1997/Nov","Nov","November",1,"Sunday","Sunday","Q4","1997/Q4"
1998-11-01 00:00:00.000,"19981101",1998,"11","1998/11","1998/Nov","Nov","November",1,"Sunday","Sunday","Q4","1998/Q4"
1998-11-08 00:00:00.000,"19981108",1998,"11","1998/11","1998/Nov","Nov","November",1,"Sunday","Sunday","Q4","1998/Q4"
1998-11-15 00:00:00.000,"19981115",1998,"11","1998/11","1998/Nov","Nov","November",1,"Sunday","Sunday","Q4","1998/Q4"
1998-11-22 00:00:00.000,"19981122",1998,"11","1998/11","1998/Nov","Nov","November",1,"Sunday","Sunday","Q4","1998/Q4"
1998-11-29 00:00:00.000,"19981129",1998,"11","1998/11","1998/Nov","Nov","November",1,"Sunday","Sunday","Q4","1998/Q4"
1999-11-07 00:00:00.000,"19991107",1999,"11","1999/11","1999/Nov","Nov","November",1,"Sunday","Sunday","Q4","1999/Q4"
1999-11-14 00:00:00.000,"19991114",1999,"11","1999/11","1999/Nov","Nov","November",1,"Sunday","Sunday","Q4","1999/Q4"
1999-11-21 00:00:00.000,"19991121",1999,"11","1999/11","1999/Nov","Nov","November",1,"Sunday","Sunday","Q4","1999/Q4"
1999-11-28 00:00:00.000,"19991128",1999,"11","1999/11","1999/Nov","Nov","November",1,"Sunday","Sunday","Q4","1999/Q4"
2000-11-05 00:00:00.000,"20001105",2000,"11","2000/11","2000/Nov","Nov","November",1,"Sunday","Sunday","Q4","2000/Q4"
2000-11-12 00:00:00.000,"20001112",2000,"11","2000/11","2000/Nov","Nov","November",1,"Sunday","Sunday","Q4","2000/Q4"
2000-11-19 00:00:00.000,"20001119",2000,"11","2000/11","2000/Nov","Nov","November",1,"Sunday","Sunday","Q4","2000/Q4"
2000-11-26 00:00:00.000,"20001126",2000,"11","2000/11","2000/Nov","Nov","November",1,"Sunday","Sunday","Q4","2000/Q4"
2001-11-04 00:00:00.000,"20011104",2001,"11","2001/11","2001/Nov","Nov","November",1,"Sunday","Sunday","Q4","2001/Q4"
2001-11-11 00:00:00.000,"20011111",2001,"11","2001/11","2001/Nov","Nov","November",1,"Sunday","Sunday","Q4","2001/Q4"
2001-11-18 00:00:00.000,"20011118",2001,"11","2001/11","2001/Nov","Nov","November",1,"Sunday","Sunday","Q4","2001/Q4"
2001-11-25 00:00:00.000,"20011125",2001,"11","2001/11","2001/Nov","Nov","November",1,"Sunday","Sunday","Q4","2001/Q4"
2002-11-03 00:00:00.000,"20021103",2002,"11","2002/11","2002/Nov","Nov","November",1,"Sunday","Sunday","Q4","2002/Q4"
2002-11-10 00:00:00.000,"20021110",2002,"11","2002/11","2002/Nov","Nov","November",1,"Sunday","Sunday","Q4","2002/Q4"
2002-11-17 00:00:00.000,"20021117",2002,"11","2002/11","2002/Nov","Nov","November",1,"Sunday","Sunday","Q4","2002/Q4"
2002-11-24 00:00:00.000,"20021124",2002,"11","2002/11","2002/Nov","Nov","November",1,"Sunday","Sunday","Q4","2002/Q4"
2003-11-02 00:00:00.000,"20031102",2003,"11","2003/11","2003/Nov","Nov","November",1,"Sunday","Sunday","Q4","2003/Q4"
2003-11-09 00:00:00.000,"20031109",2003,"11","2003/11","2003/Nov","Nov","November",1,"Sunday","Sunday","Q4","2003/Q4"
2003-11-16 00:00:00.000,"20031116",2003,"11","2003/11","2003/Nov","Nov","November",1,"Sunday","Sunday","Q4","2003/Q4"
2003-11-23 00:00:00.000,"20031123",2003,"11","2003/11","2003/Nov","Nov","November",1,"Sunday","Sunday","Q4","2003/Q4"
2003-11-30 00:00:00.000,"20031130",2003,"11","2003/11","2003/Nov","Nov","November",1,"Sunday","Sunday","Q4","2003/Q4"
2004-11-07 00:00:00.000,"20041107",2004,"11","2004/11","2004/Nov","Nov","November",1,"Sunday","Sunday","Q4","2004/Q4"
2004-11-14 00:00:00.000,"20041114",2004,"11","2004/11","2004/Nov","Nov","November",1,"Sunday","Sunday","Q4","2004/Q4"
2004-11-21 00:00:00.000,"20041121",2004,"11","2004/11","2004/Nov","Nov","November",1,"Sunday","Sunday","Q4","2004/Q4"
2004-11-28 00:00:00.000,"20041128",2004,"11","2004/11","2004/Nov","Nov","November",1,"Sunday","Sunday","Q4","2004/Q4"
2005-11-06 00:00:00.000,"20051106",2005,"11","2005/11","2005/Nov","Nov","November",1,"Sunday","Sunday","Q4","2005/Q4"
